date,benzina_pump,gasolio_pump,tax_wedge_benz,tax_wedge_gas,benzina_net,gasolio_net
2020-05-02,1.42436,1.31416,0.97935,0.84949,0.44501,0.46467
2020-05-03,1.42325,1.31291,0.97935,0.84949,0.44390,0.46342
2020-05-04,1.42253,1.31208,0.97622,0.84590,0.44631,0.46618
2020-05-05,1.41906,1.30804,0.97622,0.84590,0.44284,0.46214
2020-05-06,1.41603,1.30473,0.97622,0.84590,0.43981,0.45883
2020-05-08,1.41172,1.29986,0.97622,0.84590,0.43550,0.45396
2020-05-09,1.40966,1.29756,0.97622,0.84590,0.43344,0.45166
2020-05-10,1.40859,1.29639,0.97622,0.84590,0.43237,0.45049
2020-05-11,1.40937,1.29715,0.97401,0.84331,0.43536,0.45384
2020-05-12,1.40779,1.29523,0.97401,0.84331,0.43378,0.45192
2020-05-13,1.40637,1.29362,0.97401,0.84331,0.43236,0.45031
2020-05-14,1.40470,1.29188,0.97401,0.84331,0.43069,0.44857
2020-05-15,1.40330,1.29042,0.97401,0.84331,0.42929,0.44711
2020-05-16,1.40208,1.28912,0.97401,0.84331,0.42807,0.44581
2020-05-17,1.40183,1.28882,0.97401,0.84331,0.42782,0.44551
2020-05-18,1.40165,1.28865,0.97306,0.84234,0.42859,0.44631
2020-05-19,1.40237,1.28928,0.97306,0.84234,0.42931,0.44694
2020-05-20,1.40494,1.29177,0.97306,0.84234,0.43188,0.44943
2020-05-21,1.40568,1.29250,0.97306,0.84234,0.43262,0.45016
2020-05-22,1.40759,1.29400,0.97306,0.84234,0.43453,0.45166
2020-05-23,1.40822,1.29450,0.97306,0.84234,0.43516,0.45216
2020-05-24,1.40821,1.29443,0.97306,0.84234,0.43515,0.45209
2020-05-25,1.40827,1.29449,0.97487,0.84396,0.43340,0.45053
2020-05-26,1.40868,1.29498,0.97487,0.84396,0.43381,0.45102
2020-05-27,1.40899,1.29529,0.97487,0.84396,0.43412,0.45133
2020-05-28,1.40894,1.29517,0.97487,0.84396,0.43407,0.45121
2020-05-29,1.40862,1.29469,0.97487,0.84396,0.43375,0.45073
2020-05-30,1.40808,1.29406,0.97487,0.84396,0.43321,0.45010
2020-05-31,1.40781,1.29373,0.97487,0.84396,0.43294,0.44977
2020-06-01,1.40777,1.29371,0.97572,0.84477,0.43205,0.44894
2020-06-02,1.40745,1.29331,0.97572,0.84477,0.43173,0.44854
2020-06-03,1.40735,1.29320,0.97572,0.84477,0.43163,0.44843
2020-06-04,1.40736,1.29312,0.97572,0.84477,0.43164,0.44835
2020-06-05,1.40894,1.29463,0.97572,0.84477,0.43322,0.44986
2020-06-06,1.40910,1.29460,0.97572,0.84477,0.43338,0.44983
2020-06-07,1.40911,1.29456,0.97572,0.84477,0.43339,0.44979
2020-06-08,1.40914,1.29459,0.97563,0.84469,0.43351,0.44990
2020-06-09,1.41090,1.29624,0.97563,0.84469,0.43527,0.45155
2020-06-10,1.41230,1.29749,0.97563,0.84469,0.43667,0.45280
2020-06-11,1.41312,1.29820,0.97563,0.84469,0.43749,0.45351
2020-06-12,1.41362,1.29849,0.97563,0.84469,0.43799,0.45380
2020-06-13,1.41366,1.29839,0.97563,0.84469,0.43803,0.45370
2020-06-14,1.41370,1.29834,0.97563,0.84469,0.43807,0.45365
2020-06-15,1.41372,1.29836,0.97685,0.84578,0.43687,0.45258
2020-06-16,1.41394,1.29846,0.97685,0.84578,0.43709,0.45268
2020-06-17,1.41478,1.29925,0.97685,0.84578,0.43793,0.45347
2020-06-18,1.41665,1.30111,0.97685,0.84578,0.43980,0.45533
2020-06-19,1.41917,1.30339,0.97685,0.84578,0.44232,0.45761
2020-06-20,1.42109,1.30516,0.97685,0.84578,0.44424,0.45938
2020-06-21,1.42140,1.30537,0.97685,0.84578,0.44455,0.45959
2020-06-22,1.42165,1.30562,0.97822,0.84697,0.44343,0.45865
2020-06-24,1.42683,1.31044,0.97822,0.84697,0.44861,0.46347
2020-06-25,1.42877,1.31203,0.97822,0.84697,0.45055,0.46506
2020-06-26,1.42964,1.31271,0.97822,0.84697,0.45142,0.46574
2020-06-27,1.42983,1.31269,0.97822,0.84697,0.45161,0.46572
2020-06-28,1.42991,1.31262,0.97822,0.84697,0.45169,0.46565
2020-06-29,1.42998,1.31270,0.98071,0.84922,0.44927,0.46348
2020-06-30,1.43033,1.31304,0.98071,0.84922,0.44962,0.46382
2020-07-01,1.43030,1.31296,0.98071,0.84922,0.44959,0.46374
2020-07-02,1.43054,1.31314,0.98071,0.84922,0.44983,0.46392
2020-07-03,1.43130,1.31377,0.98071,0.84922,0.45059,0.46455
2020-07-04,1.43149,1.31399,0.98071,0.84922,0.45078,0.46477
2020-07-05,1.43146,1.31394,0.98071,0.84922,0.45075,0.46472
2020-07-06,1.43152,1.31401,0.98101,0.84962,0.45051,0.46439
2020-07-07,1.43274,1.31536,0.98101,0.84962,0.45173,0.46574
2020-07-08,1.43332,1.31611,0.98101,0.84962,0.45231,0.46649
2020-07-09,1.43363,1.31645,0.98101,0.84962,0.45262,0.46683
2020-07-10,1.43370,1.31652,0.98101,0.84962,0.45269,0.46690
2020-07-11,1.43366,1.31647,0.98101,0.84962,0.45265,0.46685
2020-07-12,1.43367,1.31638,0.98101,0.84962,0.45266,0.46676
2020-07-13,1.43370,1.31644,0.98154,0.85008,0.45216,0.46636
2020-07-14,1.43410,1.31683,0.98154,0.85008,0.45256,0.46675
2020-07-15,1.43424,1.31696,0.98154,0.85008,0.45270,0.46688
2020-07-16,1.43426,1.31691,0.98154,0.85008,0.45272,0.46683
2020-07-17,1.43421,1.31681,0.98154,0.85008,0.45267,0.46673
2020-07-18,1.43426,1.31685,0.98154,0.85008,0.45272,0.46677
2020-07-19,1.43415,1.31666,0.98154,0.85008,0.45261,0.46658
2020-07-20,1.43414,1.31667,0.98169,0.85017,0.45245,0.46650
2020-07-21,1.43412,1.31665,0.98169,0.85017,0.45243,0.46648
2020-07-22,1.43399,1.31649,0.98169,0.85017,0.45230,0.46632
2020-07-23,1.43397,1.31650,0.98169,0.85017,0.45228,0.46633
2020-07-24,1.43396,1.31657,0.98169,0.85017,0.45227,0.46640
2020-07-25,1.43402,1.31662,0.98169,0.85017,0.45233,0.46645
2020-07-26,1.43389,1.31642,0.98169,0.85017,0.45220,0.46625
2020-07-27,1.43389,1.31644,0.98150,0.84998,0.45239,0.46646
2020-07-28,1.43407,1.31665,0.98150,0.84998,0.45257,0.46667
2020-07-29,1.43392,1.31652,0.98150,0.84998,0.45242,0.46654
2020-07-30,1.43387,1.31643,0.98150,0.84998,0.45237,0.46645
2020-07-31,1.43374,1.31625,0.98150,0.84998,0.45224,0.46627
2020-08-01,1.43330,1.31582,0.98150,0.84998,0.45180,0.46584
2020-08-02,1.43304,1.31551,0.98150,0.84998,0.45154,0.46553
2020-08-03,1.43286,1.31537,0.98116,0.84972,0.45170,0.46565
2020-08-04,1.43221,1.31471,0.98116,0.84972,0.45105,0.46499
2020-08-05,1.43160,1.31411,0.98116,0.84972,0.45044,0.46439
2020-08-06,1.43105,1.31354,0.98116,0.84972,0.44989,0.46382
2020-08-07,1.43085,1.31342,0.98116,0.84972,0.44969,0.46370
2020-08-08,1.43058,1.31315,0.98116,0.84972,0.44942,0.46343
2020-08-09,1.43034,1.31285,0.98116,0.84972,0.44918,0.46313
2020-08-10,1.43026,1.31278,0.98044,0.84900,0.44982,0.46378
2020-08-11,1.43084,1.31337,0.98044,0.84900,0.45040,0.46437
2020-08-12,1.43080,1.31328,0.98044,0.84900,0.45036,0.46428
2020-08-13,1.43092,1.31334,0.98044,0.84900,0.45048,0.46434
2020-08-14,1.43096,1.31327,0.98044,0.84900,0.45052,0.46427
2020-08-15,1.43118,1.31345,0.98044,0.84900,0.45074,0.46445
2020-08-16,1.43103,1.31325,0.98044,0.84900,0.45059,0.46425
2020-08-17,1.43097,1.31324,0.98054,0.84904,0.45043,0.46420
2020-08-18,1.43113,1.31331,0.98054,0.84904,0.45059,0.46427
2020-08-19,1.43116,1.31322,0.98054,0.84904,0.45062,0.46418
2020-08-20,1.43115,1.31310,0.98054,0.84904,0.45061,0.46406
2020-08-21,1.43117,1.31303,0.98054,0.84904,0.45063,0.46399
2020-08-22,1.43104,1.31283,0.98054,0.84904,0.45050,0.46379
2020-08-23,1.43089,1.31261,0.98054,0.84904,0.45035,0.46357
2020-08-24,1.43089,1.31261,0.98080,0.84922,0.45009,0.46339
2020-08-25,1.43102,1.31266,0.98080,0.84922,0.45022,0.46344
2020-08-26,1.43146,1.31292,0.98080,0.84922,0.45066,0.46370
2020-08-27,1.43175,1.31296,0.98080,0.84922,0.45095,0.46374
2020-08-28,1.43177,1.31281,0.98080,0.84922,0.45097,0.46359
2020-08-29,1.43125,1.31211,0.98080,0.84922,0.45045,0.46289
2020-08-30,1.43123,1.31204,0.98080,0.84922,0.45043,0.46282
2020-08-31,1.43124,1.31202,0.98087,0.84916,0.45037,0.46286
2020-09-01,1.43117,1.31173,0.98087,0.84916,0.45030,0.46257
2020-09-02,1.43100,1.31141,0.98087,0.84916,0.45013,0.46225
2020-09-03,1.43081,1.31101,0.98087,0.84916,0.44994,0.46185
2020-09-04,1.43052,1.31056,0.98087,0.84916,0.44965,0.46140
2020-09-05,1.43014,1.30994,0.98087,0.84916,0.44927,0.46078
2020-09-06,1.43007,1.30980,0.98087,0.84916,0.44920,0.46064
2020-09-07,1.43003,1.30972,0.98058,0.84852,0.44945,0.46120
2020-09-08,1.42964,1.30903,0.98058,0.84852,0.44906,0.46051
2020-09-09,1.42892,1.30799,0.98058,0.84852,0.44834,0.45947
2020-09-09,1.42892,1.30799,0.98058,0.84852,0.44834,0.45947
2020-09-10,1.42814,1.30691,0.98058,0.84852,0.44756,0.45839
2020-09-11,1.42730,1.30579,0.98058,0.84852,0.44672,0.45727
2020-09-12,1.42617,1.30424,0.98058,0.84852,0.44559,0.45572
2020-09-13,1.42586,1.30381,0.98058,0.84852,0.44528,0.45529
2020-09-14,1.42567,1.30355,0.97942,0.84719,0.44625,0.45636
2020-09-15,1.42483,1.30224,0.97942,0.84719,0.44541,0.45505
2020-09-16,1.42411,1.30125,0.97942,0.84719,0.44469,0.45406
2020-09-17,1.42356,1.30038,0.97942,0.84719,0.44414,0.45319
2020-09-18,1.42333,1.29973,0.97942,0.84719,0.44391,0.45254
2020-09-19,1.42450,1.29939,0.97942,0.84719,0.44508,0.45220
2020-09-20,1.42441,1.29918,0.97942,0.84719,0.44499,0.45199
2020-09-21,1.42441,1.29910,0.97882,0.84595,0.44559,0.45315
2020-09-22,1.42458,1.29865,0.97882,0.84595,0.44576,0.45270
2020-09-23,1.42436,1.29811,0.97882,0.84595,0.44554,0.45216
2020-09-24,1.42409,1.29765,0.97882,0.84595,0.44527,0.45170
2020-09-25,1.42376,1.29726,0.97882,0.84595,0.44494,0.45131
2020-09-26,1.42351,1.29678,0.97882,0.84595,0.44469,0.45083
2020-09-27,1.42341,1.29660,0.97882,0.84595,0.44459,0.45065
2020-09-28,1.42339,1.29653,0.97897,0.84550,0.44442,0.45103
2020-09-29,1.42316,1.29619,0.97897,0.84550,0.44419,0.45069
2020-09-30,1.42311,1.29592,0.97897,0.84550,0.44414,0.45042
2020-10-01,1.42305,1.29566,0.97897,0.84550,0.44408,0.45016
2020-10-02,1.42306,1.29535,0.97897,0.84550,0.44409,0.44985
2020-10-03,1.42250,1.29489,0.97897,0.84550,0.44353,0.44939
2020-10-04,1.42244,1.29473,0.97897,0.84550,0.44347,0.44923
2020-10-05,1.42243,1.29469,0.97874,0.84510,0.44369,0.44959
2020-10-06,1.42222,1.29435,0.97874,0.84510,0.44348,0.44925
2020-10-07,1.42215,1.29401,0.97874,0.84510,0.44341,0.44891
2020-10-08,1.42215,1.29378,0.97874,0.84510,0.44341,0.44868
2020-10-09,1.42273,1.29403,0.97874,0.84510,0.44399,0.44893
2020-10-10,1.42301,1.29388,0.97874,0.84510,0.44427,0.44878
2020-10-11,1.42305,1.29379,0.97874,0.84510,0.44431,0.44869
2020-10-12,1.42306,1.29373,0.97881,0.84479,0.44425,0.44894
2020-10-13,1.42318,1.29369,0.97881,0.84479,0.44437,0.44890
2020-10-14,1.42300,1.29329,0.97881,0.84479,0.44419,0.44850
2020-10-15,1.42287,1.29309,0.97881,0.84479,0.44406,0.44830
2020-10-16,1.42280,1.29289,0.97881,0.84479,0.44399,0.44810
2020-10-17,1.42267,1.29268,0.97881,0.84479,0.44386,0.44789
2020-10-18,1.42266,1.29264,0.97881,0.84479,0.44385,0.44785
2020-10-19,1.42267,1.29260,0.97890,0.84470,0.44377,0.44790
2020-10-20,1.42248,1.29238,0.97890,0.84470,0.44358,0.44768
2020-10-21,1.42239,1.29219,0.97890,0.84470,0.44349,0.44749
2020-10-22,1.42208,1.29183,0.97890,0.84470,0.44318,0.44713
2020-10-23,1.42164,1.29133,0.97890,0.84470,0.44274,0.44663
2020-10-24,1.42140,1.29098,0.97890,0.84470,0.44250,0.44628
2020-10-25,1.42127,1.29081,0.97890,0.84470,0.44237,0.44611
2020-10-26,1.42125,1.29077,0.97864,0.84434,0.44261,0.44643
2020-10-27,1.42096,1.29031,0.97864,0.84434,0.44232,0.44597
2020-10-28,1.42043,1.28966,0.97864,0.84434,0.44179,0.44532
2020-10-29,1.42006,1.28924,0.97864,0.84434,0.44142,0.44490
2020-10-30,1.41958,1.28866,0.97864,0.84434,0.44094,0.44432
2020-10-31,1.41882,1.28775,0.97864,0.84434,0.44018,0.44341
2020-11-01,1.41851,1.28736,0.97864,0.84434,0.43987,0.44302
2020-11-02,1.41831,1.28709,0.97795,0.84367,0.44036,0.44342
2020-11-03,1.41720,1.28577,0.97795,0.84367,0.43925,0.44210
2020-11-04,1.41627,1.28470,0.97795,0.84367,0.43832,0.44103
2020-11-05,1.41565,1.28399,0.97795,0.84367,0.43770,0.44032
2020-11-06,1.41576,1.28399,0.97795,0.84367,0.43781,0.44032
2020-11-07,1.41535,1.28354,0.97795,0.84367,0.43740,0.43987
2020-11-08,1.41513,1.28332,0.97795,0.84367,0.43718,0.43965
2020-11-09,1.41509,1.28326,0.97695,0.84258,0.43814,0.44068
2020-11-10,1.41530,1.28345,0.97695,0.84258,0.43835,0.44087
2020-11-11,1.41604,1.28412,0.97695,0.84258,0.43909,0.44154
2020-11-12,1.41727,1.28547,0.97695,0.84258,0.44032,0.44289
2020-11-13,1.41925,1.28759,0.97695,0.84258,0.44230,0.44501
2020-11-14,1.42024,1.28868,0.97695,0.84258,0.44329,0.44610
2020-11-15,1.42038,1.28881,0.97695,0.84258,0.44343,0.44623
2020-11-16,1.42053,1.28896,0.97824,0.84377,0.44229,0.44519
2020-11-17,1.42118,1.28966,0.97824,0.84377,0.44294,0.44589
2020-11-18,1.42226,1.29072,0.97824,0.84377,0.44402,0.44695
2020-11-19,1.42291,1.29146,0.97824,0.84377,0.44467,0.44769
2020-11-20,1.42342,1.29207,0.97824,0.84377,0.44518,0.44830
2020-11-21,1.42382,1.29257,0.97824,0.84377,0.44558,0.44880
2020-11-22,1.42392,1.29266,0.97824,0.84377,0.44568,0.44889
2020-11-23,1.42398,1.29275,0.97964,0.84535,0.44434,0.44740
2020-11-24,1.42474,1.29361,0.97964,0.84535,0.44510,0.44826
2020-11-25,1.42614,1.29525,0.97964,0.84535,0.44650,0.44990
2020-11-26,1.42918,1.29878,0.97964,0.84535,0.44954,0.45343
2020-11-27,1.43114,1.30112,0.97964,0.84535,0.45150,0.45577
2020-11-28,1.43247,1.30277,0.97964,0.84535,0.45283,0.45742
2020-11-29,1.43284,1.30329,0.97964,0.84535,0.45320,0.45794
2020-11-30,1.43307,1.30353,0.98151,0.84736,0.45156,0.45617
2020-12-01,1.43398,1.30479,0.98151,0.84736,0.45247,0.45743
2020-12-02,1.43447,1.30549,0.98151,0.84736,0.45296,0.45813
2020-12-03,1.43500,1.30614,0.98151,0.84736,0.45349,0.45878
2020-12-04,1.43492,1.30632,0.98151,0.84736,0.45341,0.45896
2020-12-05,1.43528,1.30688,0.98151,0.84736,0.45377,0.45952
2020-12-06,1.43541,1.30713,0.98151,0.84736,0.45390,0.45977
2020-12-07,1.43549,1.30722,0.98254,0.84890,0.45295,0.45832
2020-12-08,1.43548,1.30739,0.98254,0.84890,0.45294,0.45849
2020-12-09,1.43560,1.30753,0.98254,0.84890,0.45306,0.45863
2020-12-10,1.43637,1.30856,0.98254,0.84890,0.45383,0.45966
2020-12-11,1.43831,1.31082,0.98254,0.84890,0.45577,0.46192
2020-12-12,1.44019,1.31303,0.98254,0.84890,0.45765,0.46413
2020-12-13,1.44068,1.31360,0.98254,0.84890,0.45814,0.46470
2020-12-14,1.44095,1.31390,0.98311,0.84972,0.45784,0.46418
2020-12-15,1.44262,1.31575,0.98311,0.84972,0.45951,0.46603
2020-12-16,1.44455,1.31785,0.98311,0.84972,0.46144,0.46813
2020-12-17,1.44714,1.32066,0.98311,0.84972,0.46403,0.47094
2020-12-18,1.44873,1.32249,0.98311,0.84972,0.46562,0.47277
2020-12-19,1.45053,1.32442,0.98311,0.84972,0.46742,0.47470
2020-12-20,1.45091,1.32493,0.98311,0.84972,0.46780,0.47521
2020-12-21,1.45107,1.32511,0.98583,0.85260,0.46524,0.47251
2020-12-22,1.45222,1.32646,0.98583,0.85260,0.46639,0.47386
2020-12-23,1.45252,1.32696,0.98583,0.85260,0.46669,0.47436
2020-12-24,1.45361,1.32812,0.98583,0.85260,0.46778,0.47552
2020-12-26,1.45466,1.32924,0.98583,0.85260,0.46883,0.47664
2020-12-27,1.45447,1.32912,0.98583,0.85260,0.46864,0.47652
2020-12-28,1.45446,1.32915,0.98700,0.85395,0.46746,0.47520
2020-12-29,1.45527,1.33004,0.98700,0.85395,0.46827,0.47609
2020-12-30,1.45576,1.33065,0.98700,0.85395,0.46876,0.47670
2020-12-31,1.45698,1.33200,0.98700,0.85395,0.46998,0.47805
2021-01-01,1.45711,1.33269,0.98700,0.85395,0.47011,0.47874
2021-01-02,1.45742,1.33330,0.98700,0.85395,0.47042,0.47935
2021-01-03,1.45753,1.33353,0.98700,0.85395,0.47053,0.47958
2021-01-04,1.45761,1.33370,0.98834,0.85526,0.46927,0.47844
2021-01-05,1.45763,1.33441,0.98834,0.85526,0.46929,0.47915
2021-01-06,1.45802,1.33498,0.98834,0.85526,0.46968,0.47972
2021-01-07,1.45804,1.33507,0.98834,0.85526,0.46970,0.47981
2021-01-08,1.45980,1.33700,0.98834,0.85526,0.47146,0.48174
2021-01-09,1.46167,1.33894,0.98834,0.85526,0.47333,0.48368
2021-01-10,1.46214,1.33952,0.98834,0.85526,0.47380,0.48426
2021-01-11,1.46239,1.33978,0.98989,0.85633,0.47250,0.48345
2021-01-12,1.46490,1.34183,0.98989,0.85633,0.47501,0.48550
2021-01-13,1.46803,1.34487,0.98989,0.85633,0.47814,0.48854
2021-01-14,1.47072,1.34733,0.98989,0.85633,0.48083,0.49100
2021-01-15,1.47295,1.34919,0.98989,0.85633,0.48306,0.49286
2021-01-16,1.47495,1.35060,0.98989,0.85633,0.48506,0.49427
2021-01-17,1.47590,1.35145,0.98989,0.85633,0.48601,0.49512
2021-01-18,1.47622,1.35171,0.99276,0.85894,0.48346,0.49277
2021-01-19,1.47796,1.35317,0.99276,0.85894,0.48520,0.49423
2021-01-20,1.47902,1.35406,0.99276,0.85894,0.48626,0.49512
2021-01-21,1.48029,1.35504,0.99276,0.85894,0.48753,0.49610
2021-01-22,1.48147,1.35601,0.99276,0.85894,0.48871,0.49707
2021-01-23,1.48221,1.35655,0.99276,0.85894,0.48945,0.49761
2021-01-24,1.48248,1.35675,0.99276,0.85894,0.48972,0.49781
2021-01-25,1.48260,1.35685,0.99459,0.86020,0.48801,0.49665
2021-01-26,1.48330,1.35746,0.99459,0.86020,0.48871,0.49726
2021-01-27,1.48374,1.35771,0.99459,0.86020,0.48915,0.49751
2021-01-28,1.48461,1.35867,0.99459,0.86020,0.49002,0.49847
2021-01-29,1.48519,1.35978,0.99459,0.86020,0.49060,0.49958
2021-01-30,1.48553,1.36030,0.99459,0.86020,0.49094,0.50010
2021-01-31,1.48570,1.36051,0.99459,0.86020,0.49111,0.50031
2021-02-01,1.48582,1.36067,0.99528,0.86094,0.49054,0.49973
2021-02-02,1.48596,1.36091,0.99528,0.86094,0.49068,0.49997
2021-02-03,1.48734,1.36225,0.99528,0.86094,0.49206,0.50131
2021-02-04,1.49076,1.36571,0.99528,0.86094,0.49548,0.50477
2021-02-05,1.49350,1.36844,0.99528,0.86094,0.49822,0.50750
2021-02-06,1.49627,1.37126,0.99528,0.86094,0.50099,0.51032
2021-02-07,1.49706,1.37201,0.99528,0.86094,0.50178,0.51107
2021-02-08,1.49743,1.37239,0.99689,0.86276,0.50054,0.50963
2021-02-09,1.50021,1.37514,0.99689,0.86276,0.50332,0.51238
2021-02-10,1.50193,1.37689,0.99689,0.86276,0.50504,0.51413
2021-02-11,1.50311,1.37809,0.99689,0.86276,0.50622,0.51533
2021-02-12,1.50386,1.37900,0.99689,0.86276,0.50697,0.51624
2021-02-13,1.50475,1.37999,0.99689,0.86276,0.50786,0.51723
2021-02-14,1.50507,1.38031,0.99689,0.86276,0.50818,0.51755
2021-02-15,1.50523,1.38046,0.99897,0.86498,0.50626,0.51548
2021-02-16,1.50755,1.38286,0.99897,0.86498,0.50858,0.51788
2021-02-17,1.51071,1.38612,0.99897,0.86498,0.51174,0.52114
2021-02-18,1.51346,1.38898,0.99897,0.86498,0.51449,0.52400
2021-02-19,1.51673,1.39235,0.99897,0.86498,0.51776,0.52737
2021-02-22,1.52003,1.39566,1.00224,0.86822,0.51779,0.52744
2021-02-23,1.52188,1.39750,1.00224,0.86822,0.51964,0.52928
2021-02-24,1.52482,1.40034,1.00224,0.86822,0.52258,0.53212
2021-02-25,1.52727,1.40272,1.00224,0.86822,0.52503,0.53450
2021-02-26,1.53132,1.40650,1.00224,0.86822,0.52908,0.53828
2021-02-27,1.52655,1.39956,1.00224,0.86822,0.52431,0.53134
2021-02-28,1.52729,1.40027,1.00224,0.86822,0.52505,0.53205
2021-03-01,1.52784,1.40081,1.00549,0.87138,0.52235,0.52943
2021-03-02,1.53002,1.40291,1.00549,0.87138,0.52453,0.53153
2021-03-03,1.53209,1.40484,1.00549,0.87138,0.52660,0.53346
2021-03-04,1.53371,1.40643,1.00549,0.87138,0.52822,0.53505
2021-03-05,1.53464,1.40745,1.00549,0.87138,0.52915,0.53607
2021-03-06,1.53847,1.41108,1.00549,0.87138,0.53298,0.53970
2021-03-07,1.53987,1.41238,1.00549,0.87138,0.53438,0.54100
2021-03-08,1.54040,1.41285,1.00785,0.87368,0.53255,0.53917
2021-03-09,1.54503,1.41728,1.00785,0.87368,0.53718,0.54360
2021-03-10,1.54762,1.41956,1.00785,0.87368,0.53977,0.54588
2021-03-11,1.54934,1.42100,1.00785,0.87368,0.54149,0.54732
2021-03-12,1.55123,1.42258,1.00785,0.87368,0.54338,0.54890
2021-03-13,1.55526,1.42555,1.00785,0.87368,0.54741,0.55187
2021-03-14,1.55644,1.42650,1.00785,0.87368,0.54859,0.55282
2021-03-15,1.55690,1.42687,1.01082,0.87636,0.54608,0.55051
2021-03-16,1.56082,1.42975,1.01082,0.87636,0.55000,0.55339
2021-03-17,1.56303,1.43126,1.01082,0.87636,0.55221,0.55490
2021-03-18,1.56439,1.43223,1.01082,0.87636,0.55357,0.55587
2021-03-19,1.56562,1.43310,1.01082,0.87636,0.55480,0.55674
2021-03-20,1.56642,1.43346,1.01082,0.87636,0.55560,0.55710
2021-03-21,1.56668,1.43363,1.01082,0.87636,0.55586,0.55727
2021-03-22,1.56686,1.43374,1.01310,0.87797,0.55376,0.55577
2021-03-23,1.56599,1.43236,1.01310,0.87797,0.55289,0.55439
2021-03-24,1.56607,1.43213,1.01310,0.87797,0.55297,0.55416
2021-03-25,1.56585,1.43188,1.01310,0.87797,0.55275,0.55391
2021-03-26,1.56568,1.43144,1.01310,0.87797,0.55258,0.55347
2021-03-27,1.56582,1.43142,1.01310,0.87797,0.55272,0.55345
2021-03-28,1.56585,1.43138,1.01310,0.87797,0.55275,0.55341
2021-03-29,1.56501,1.43041,1.01248,0.87713,0.55253,0.55328
2021-03-30,1.56498,1.43019,1.01248,0.87713,0.55250,0.55306
2021-03-31,1.56499,1.42997,1.01248,0.87713,0.55251,0.55284
2021-04-01,1.56533,1.43015,1.01248,0.87713,0.55285,0.55302
2021-04-02,1.56551,1.43016,1.01248,0.87713,0.55303,0.55303
2021-04-03,1.56566,1.43004,1.01248,0.87713,0.55318,0.55291
2021-04-04,1.56574,1.43004,1.01248,0.87713,0.55326,0.55291
2021-04-05,1.56570,1.42995,1.01228,0.87656,0.55342,0.55339
2021-04-06,1.56569,1.42990,1.01228,0.87656,0.55341,0.55334
2021-04-07,1.56593,1.42991,1.01228,0.87656,0.55365,0.55335
2021-04-08,1.56596,1.42980,1.01228,0.87656,0.55368,0.55324
2021-04-09,1.56599,1.42968,1.01228,0.87656,0.55371,0.55312
2021-04-10,1.56606,1.42962,1.01228,0.87656,0.55378,0.55306
2021-04-11,1.56605,1.42954,1.01228,0.87656,0.55377,0.55298
2021-04-12,1.56583,1.42926,1.01215,0.87620,0.55368,0.55306
2021-04-13,1.56608,1.42936,1.01215,0.87620,0.55393,0.55316
2021-04-14,1.56611,1.42924,1.01215,0.87620,0.55396,0.55304
2021-04-15,1.56619,1.42908,1.01215,0.87620,0.55404,0.55288
2021-04-16,1.56702,1.42979,1.01215,0.87620,0.55487,0.55359
2021-04-17,1.56783,1.43038,1.01215,0.87620,0.55568,0.55418
2021-04-18,1.56798,1.43047,1.01215,0.87620,0.55583,0.55427
2021-04-19,1.56803,1.43044,1.01232,0.87629,0.55571,0.55415
2021-04-20,1.56845,1.43079,1.01232,0.87629,0.55613,0.55450
2021-04-21,1.56889,1.43117,1.01232,0.87629,0.55657,0.55488
2021-04-22,1.56888,1.43112,1.01232,0.87629,0.55656,0.55483
2021-04-23,1.56893,1.43114,1.01232,0.87629,0.55661,0.55485
2021-04-24,1.56897,1.43106,1.01232,0.87629,0.55665,0.55477
2021-04-25,1.56905,1.43108,1.01232,0.87629,0.55673,0.55479
2021-04-26,1.56871,1.43067,1.01278,0.87664,0.55593,0.55403
2021-04-27,1.56882,1.43069,1.01278,0.87664,0.55604,0.55405
2021-04-28,1.56900,1.43062,1.01278,0.87664,0.55622,0.55398
2021-04-29,1.56919,1.43070,1.01278,0.87664,0.55641,0.55406
2021-04-30,1.57033,1.43185,1.01278,0.87664,0.55755,0.55521
2021-05-01,1.57174,1.43322,1.01278,0.87664,0.55896,0.55658
2021-05-02,1.57186,1.43334,1.01278,0.87664,0.55908,0.55670
2021-05-03,1.57209,1.43354,1.01313,0.87686,0.55896,0.55668
2021-05-04,1.57268,1.43414,1.01313,0.87686,0.55955,0.55728
2021-05-05,1.57328,1.43463,1.01313,0.87686,0.56015,0.55777
2021-05-06,1.57566,1.43721,1.01313,0.87686,0.56253,0.56035
2021-05-07,1.57771,1.43903,1.01313,0.87686,0.56458,0.56217
2021-05-08,1.57964,1.44068,1.01313,0.87686,0.56651,0.56382
2021-05-09,1.58012,1.44107,1.01313,0.87686,0.56699,0.56421
2021-05-10,1.58029,1.44116,1.01473,0.87837,0.56556,0.56279
2021-05-11,1.58169,1.44215,1.01473,0.87837,0.56696,0.56378
2021-05-12,1.58247,1.44276,1.01473,0.87837,0.56774,0.56439
2021-05-13,1.58290,1.44306,1.01473,0.87837,0.56817,0.56469
2021-05-14,1.58342,1.44354,1.01473,0.87837,0.56869,0.56517
2021-05-15,1.58359,1.44358,1.01473,0.87837,0.56886,0.56521
2021-05-16,1.58364,1.44363,1.01473,0.87837,0.56891,0.56526
2021-05-17,1.58295,1.44286,1.01567,0.87935,0.56728,0.56351
