DATA_RILEVAZIONE,CODICE_PRODOTTO,NOME_PRODOTTO,PREZZO,ACCISA,IVA,NETTO,VARIAZIONE
2006-02-20,8,O.C. denso BTZ,"380,09","31,39",0,"348,7","-3,87"
2006-02-27,1,Benzina,"1.226,36",564,"204,39","457,97",-2
2006-02-27,2,Gasolio auto,"1.137,98",413,"189,66","535,32","0,78"
2006-02-27,5,GPL,"675,85","156,62","112,64","406,59",0
2006-02-27,3,Gasolio riscaldamento,"1.103,23","403,21","183,87","516,15","3,13"
2006-02-27,6,O.C. fluido BTZ,"712,66","166,84","64,79","481,03","5,7"
2006-02-27,8,O.C. denso BTZ,"386,8","31,39",0,"355,41","6,71"
2006-03-06,1,Benzina,"1.256,01",564,"209,34","482,67","29,65"
2006-03-06,2,Gasolio auto,"1.167,02",413,"194,5","559,52","29,04"
2006-03-06,5,GPL,"681,24","156,62","113,54","411,08","5,39"
2006-03-06,3,Gasolio riscaldamento,"1.123,43","403,21","187,24","532,98","20,2"
2006-03-06,6,O.C. fluido BTZ,"718,1","166,84","65,28","485,98","5,44"
2006-03-06,8,O.C. denso BTZ,"375,52","31,39",0,"344,13","-11,28"
2006-03-13,1,Benzina,"1.256,01",564,"209,34","482,67",0
2006-03-13,2,Gasolio auto,"1.167,15",413,"194,52","559,63","0,13"
2006-03-13,5,GPL,"681,24","156,62","113,54","411,08",0
2006-03-13,3,Gasolio riscaldamento,"1.111,32","403,21","185,22","522,89","-12,11"
2006-03-13,6,O.C. fluido BTZ,"707,63","166,84","64,33","476,46","-10,47"
2006-03-13,8,O.C. denso BTZ,"365,2","31,39",0,"333,81","-10,32"
2006-03-20,1,Benzina,"1.261,81",564,"210,3","487,51","5,8"
2006-03-20,2,Gasolio auto,"1.169,1",413,"194,85","561,25","1,95"
2006-03-20,5,GPL,"681,24","156,62","113,54","411,08",0
2006-03-20,3,Gasolio riscaldamento,"1.114,32","403,21","185,72","525,39",3
2006-03-20,6,O.C. fluido BTZ,"714,85","166,84","64,99","483,02","7,22"
2006-03-20,8,O.C. denso BTZ,"370,67","31,39",0,"339,28","5,47"
2006-03-27,1,Benzina,"1.261,48",564,"210,25","487,23","-0,33"
2006-03-27,2,Gasolio auto,"1.169,46",413,"194,91","561,55","0,36"
2006-03-27,5,GPL,"681,24","156,62","113,54","411,08",0
2006-03-27,3,Gasolio riscaldamento,"1.116,45","403,21","186,08","527,16","2,13"
2006-03-27,6,O.C. fluido BTZ,"707,04","166,84","64,28","475,92","-7,81"
2006-03-27,8,O.C. denso BTZ,"362,82","31,39",0,"331,43","-7,85"
2006-04-03,1,Benzina,"1.286,65",564,"214,44","508,21","25,17"
2006-04-03,2,Gasolio auto,"1.169,51",413,"194,92","561,59","0,05"
2006-04-03,5,GPL,"673,49","156,62","112,25","404,62","-7,75"
2006-04-03,3,Gasolio riscaldamento,"1.122,74","403,21","187,12","532,41","6,29"
2006-04-03,6,O.C. fluido BTZ,"716,71","166,84","65,16","484,71","9,67"
2006-04-03,8,O.C. denso BTZ,"360,01","31,39",0,"328,62","-2,81"
2006-04-10,1,Benzina,"1.289,98",564,215,"510,98","3,33"
2006-04-10,2,Gasolio auto,"1.169,61",413,"194,93","561,68","0,1"
2006-04-10,5,GPL,"655,18","156,62","109,2","389,36","-18,31"
2006-04-10,3,Gasolio riscaldamento,"1.122,03","403,21",187,"531,82","-0,71"
2006-04-10,6,O.C. fluido BTZ,"710,32","166,84","64,57","478,91","-6,39"
2006-04-10,8,O.C. denso BTZ,"360,77","31,39",0,"329,38","0,76"
2006-04-24,1,Benzina,"1.338,02",564,223,"551,02","48,04"
2006-04-24,2,Gasolio auto,"1.208,09",413,"201,35","593,74","38,48"
2006-04-24,5,GPL,"651,59","156,62","108,6","386,37","-3,59"
2006-04-24,3,Gasolio riscaldamento,"1.148,88","403,21","191,48","554,19","26,85"
2006-04-24,6,O.C. fluido BTZ,"716,7","166,84","65,15","484,71","6,38"
2006-04-24,8,O.C. denso BTZ,"370,58","31,39",0,"339,19","9,81"
2006-05-01,1,Benzina,"1.342,06",564,"223,68","554,38","4,04"
2006-05-01,2,Gasolio auto,"1.210,84",413,"201,81","596,03","2,75"
2006-05-01,5,GPL,"651,59","156,62","108,6","386,37",0
2006-05-01,3,Gasolio riscaldamento,"1.150,1","403,21","191,68","555,21","1,22"
2006-05-01,6,O.C. fluido BTZ,"706,94","166,84","64,27","475,83","-9,76"
2006-05-01,8,O.C. denso BTZ,"365,64","31,39",0,"334,25","-4,94"
2006-05-02,1,Benzina,"1.342,06",564,"223,68","554,38","4,04"
2006-05-02,2,Gasolio auto,"1.210,84",413,"201,81","596,03","2,75"
2006-05-02,5,GPL,"651,59","156,62","108,6","386,37",0
2006-05-02,3,Gasolio riscaldamento,"1.150,1","403,21","191,68","555,21","1,22"
2006-05-02,6,O.C. fluido BTZ,"706,94","166,84","64,27","475,83","-9,76"
2006-05-02,8,O.C. denso BTZ,"365,64","31,39",0,"334,25","-4,94"
2006-05-08,1,Benzina,"1.345,29",564,"224,22","557,07","3,23"
2006-05-08,2,Gasolio auto,"1.212,62",413,"202,1","597,52","1,78"
2006-05-08,5,GPL,"651,59","156,62","108,6","386,37",0
2006-05-08,3,Gasolio riscaldamento,"1.143,71","403,21","190,62","549,88","-6,39"
2006-05-08,6,O.C. fluido BTZ,"717,34","166,84","65,21","485,29","10,4"
2006-05-08,8,O.C. denso BTZ,"362,56","31,39",0,"331,17","-3,08"
2006-05-15,1,Benzina,"1.344,22",564,"224,04","556,18","-1,07"
2006-05-15,2,Gasolio auto,"1.202,03",413,"200,34","588,69","-10,59"
2006-05-15,5,GPL,"651,59","156,62","108,6","386,37",0
2006-05-15,3,Gasolio riscaldamento,"1.155,61","403,21","192,6","559,8","11,9"
2006-05-15,6,O.C. fluido BTZ,"706,99","166,84","64,27","475,88","-10,35"
2006-05-15,8,O.C. denso BTZ,"362,43","31,39",0,"331,04","-0,13"
2006-05-22,1,Benzina,"1.337,34",564,"222,89","550,45","-6,88"
2006-05-22,2,Gasolio auto,"1.198,22",413,"199,7","585,52","-3,81"
2006-05-22,5,GPL,"651,59","156,62","108,6","386,37",0
2006-05-22,3,Gasolio riscaldamento,"1.136,2","403,21","189,37","543,62","-19,41"
2006-05-22,6,O.C. fluido BTZ,"712,54","166,84","64,78","480,92","5,55"
2006-05-22,8,O.C. denso BTZ,"355,75","31,39",0,"324,36","-6,68"
2006-05-29,1,Benzina,"1.335,81",564,"222,63","549,18","-1,53"
2006-05-29,2,Gasolio auto,"1.196,47",413,"199,41","584,06","-1,75"
2006-05-29,5,GPL,"651,59","156,62","108,6","386,37",0
2006-05-29,3,Gasolio riscaldamento,"1.134,69","403,21","189,11","542,37","-1,51"
2006-05-29,6,O.C. fluido BTZ,"713,79","166,84","64,89","482,06","1,25"
2006-05-29,8,O.C. denso BTZ,"360,22","31,39",0,"328,83","4,47"
2006-06-05,1,Benzina,"1.336,4",564,"222,73","549,67","0,59"
2006-06-05,2,Gasolio auto,"1.196,99",413,"199,5","584,49","0,52"
2006-06-05,5,GPL,"651,59","156,62","108,6","386,37",0
2006-06-05,3,Gasolio riscaldamento,"1.133,95","403,21","188,99","541,75","-0,74"
2006-06-05,6,O.C. fluido BTZ,"710,57","166,84","64,6","479,13","-3,22"
2006-06-05,8,O.C. denso BTZ,"358,26","31,39",0,"326,87","-1,96"
2006-06-12,1,Benzina,"1.336,72",564,"222,79","549,93","0,32"
2006-06-12,2,Gasolio auto,"1.197,12",413,"199,52","584,6","0,13"
2006-06-12,5,GPL,"651,59","156,62","108,6","386,37",0
2006-06-12,3,Gasolio riscaldamento,"1.135,86","403,21","189,31","543,34","1,91"
2006-06-12,6,O.C. fluido BTZ,"707,87","166,84","64,35","476,68","-2,7"
2006-06-12,8,O.C. denso BTZ,"351,39","31,39",0,320,"-6,87"
2006-06-19,1,Benzina,"1.336,72",564,"222,79","549,93",0
2006-06-19,2,Gasolio auto,"1.197,12",413,"199,52","584,6",0
2006-06-19,5,GPL,"651,59","156,62","108,6","386,37",0
2006-06-19,3,Gasolio riscaldamento,"1.139,59","403,21","189,93","546,45","3,73"
2006-06-19,6,O.C. fluido BTZ,"714,78","166,84","64,98","482,96","6,91"
2006-06-19,8,O.C. denso BTZ,"342,4","31,39",0,"311,01","-8,99"
2006-06-26,1,Benzina,"1.336,72",564,"222,79","549,93",0
2006-06-26,2,Gasolio auto,"1.197,12",413,"199,52","584,6",0
2006-06-26,5,GPL,"651,59","156,62","108,6","386,37",0
2006-06-26,3,Gasolio riscaldamento,"1.140,45","403,21","190,08","547,16","0,86"
2006-06-26,6,O.C. fluido BTZ,"714,12","166,84","64,92","482,36","-0,66"
2006-06-26,8,O.C. denso BTZ,"342,44","31,39",0,"311,05","0,04"
2006-07-03,1,Benzina,"1.354,09",564,"225,68","564,41","17,37"
2006-07-03,2,Gasolio auto,"1.197,12",413,"199,52","584,6",0
2006-07-03,5,GPL,"651,59","156,62","108,6","386,37",0
2006-07-03,3,Gasolio riscaldamento,"1.144,39","403,21","190,73","550,45","3,94"
2006-07-03,6,O.C. fluido BTZ,"710,67","166,84","64,61","479,22","-3,45"
2006-07-03,8,O.C. denso BTZ,"342,57","31,39",0,"311,18","0,13"
2006-07-10,1,Benzina,"1.367,11",564,"227,85","575,26","13,02"
2006-07-10,2,Gasolio auto,"1.201,87",413,"200,31","588,56","4,75"
2006-07-10,5,GPL,"651,59","156,62","108,6","386,37",0
2006-07-10,3,Gasolio riscaldamento,"1.139,53","403,21","189,92","546,4","-4,86"
2006-07-10,6,O.C. fluido BTZ,"712,85","166,84","64,8","481,21","2,18"
2006-07-10,8,O.C. denso BTZ,"346,37","31,39",0,"314,98","3,8"
2006-07-17,1,Benzina,"1.385,08",564,"230,85","590,23","17,97"
2006-07-17,2,Gasolio auto,"1.207,26",413,"201,21","593,05","5,39"
2006-07-17,5,GPL,"651,59","156,62","108,6","386,37",0
2006-07-17,3,Gasolio riscaldamento,"1.153,19","403,21","192,2","557,78","13,66"
2006-07-17,6,O.C. fluido BTZ,"720,93","166,84","65,54","488,55","8,09"
2006-07-17,8,O.C. denso BTZ,"360,61","31,39",0,"329,22","14,24"
2006-07-24,1,Benzina,"1.387,42",564,"231,24","592,18","2,34"
2006-07-24,2,Gasolio auto,"1.207,26",413,"201,21","593,05",0
2006-07-24,5,GPL,"651,59","156,62","108,6","386,37",0
2006-07-24,3,Gasolio riscaldamento,"1.140,48","403,21","190,08","547,19","-12,71"
2006-07-24,6,O.C. fluido BTZ,"718,3","166,84","65,3","486,16","-2,63"
2006-07-24,8,O.C. denso BTZ,"355,55","31,39",0,"324,16","-5,06"
2006-07-31,1,Benzina,"1.387,16",564,"231,19","591,97","-0,26"
2006-07-31,2,Gasolio auto,"1.206,43",413,"201,07","592,36","-0,83"
2006-07-31,5,GPL,"651,59","156,62","108,6","386,37",0
2006-07-31,3,Gasolio riscaldamento,"1.143,89","403,21","190,65","550,03","3,41"
2006-07-31,6,O.C. fluido BTZ,"720,97","166,84","65,54","488,59","2,67"
2006-07-31,8,O.C. denso BTZ,"358,29","31,39",0,"326,9","2,74"
2006-08-07,1,Benzina,"1.388,58",564,"231,43","593,15","1,42"
2006-08-07,2,Gasolio auto,"1.206,43",413,"201,07","592,36",0
2006-08-07,5,GPL,"651,02","156,62","108,5","385,9","-0,57"
2006-08-07,3,Gasolio riscaldamento,"1.149,92","403,21","191,65","555,06","6,03"
2006-08-07,6,O.C. fluido BTZ,"728,08","166,84","66,19","495,05","7,11"
2006-08-07,8,O.C. denso BTZ,362,"31,39",0,"330,61","3,71"
2006-08-14,1,Benzina,"1.389,48",564,"231,58","593,9","0,9"
2006-08-14,2,Gasolio auto,"1.206,69",413,"201,11","592,58","0,26"
2006-08-14,5,GPL,"651,02","156,62","108,5","385,9",0
2006-08-14,3,Gasolio riscaldamento,"1.151,51","403,21","191,92","556,38","1,59"
2006-08-14,6,O.C. fluido BTZ,"727,95","166,84","66,18","494,93","-0,13"
2006-08-14,8,O.C. denso BTZ,"360,83","31,39",0,"329,44","-1,17"
2006-08-21,1,Benzina,"1.362,07",564,"227,01","571,06","-27,41"
2006-08-21,2,Gasolio auto,"1.207,02",413,"201,17","592,85","0,33"
2006-08-21,5,GPL,"651,02","156,62","108,5","385,9",0
2006-08-21,3,Gasolio riscaldamento,"1.147,02","403,21","191,17","552,64","-4,49"
2006-08-21,6,O.C. fluido BTZ,"723,21","166,84","65,75","490,62","-4,74"
2006-08-21,8,O.C. denso BTZ,"347,73","31,39",0,"316,34","-13,1"
2006-08-28,1,Benzina,"1.329,95",564,"221,66","544,29","-32,12"
2006-08-28,2,Gasolio auto,"1.206,81",413,"201,13","592,68","-0,21"
2006-08-28,5,GPL,"651,02","156,62","108,5","385,9",0
2006-08-28,3,Gasolio riscaldamento,"1.153,52","403,21","192,25","558,06","6,5"
2006-08-28,6,O.C. fluido BTZ,"711,84","166,84","64,71","480,29","-11,37"
2006-08-28,8,O.C. denso BTZ,"345,28","31,39",0,"313,89","-2,45"
2006-09-04,1,Benzina,"1.293,31",564,"215,55","513,76","-36,64"
2006-09-04,2,Gasolio auto,"1.188,55",413,"198,09","577,46","-18,26"
2006-09-04,5,GPL,651,"156,62","108,5","385,88","-0,02"
2006-09-04,3,Gasolio riscaldamento,"1.146,54","403,21","191,09","552,24","-6,98"
2006-09-04,6,O.C. fluido BTZ,"721,55","166,84","65,6","489,11","9,71"
2006-09-04,8,O.C. denso BTZ,"336,96","31,39",0,"305,57","-8,32"
2006-09-11,1,Benzina,"1.271,34",564,"211,89","495,45","-21,97"
2006-09-11,2,Gasolio auto,"1.177,6",413,"196,27","568,33","-10,95"
2006-09-11,5,GPL,"650,38","156,62","108,4","385,36","-0,62"
2006-09-11,3,Gasolio riscaldamento,"1.132,94","403,21","188,82","540,91","-13,6"
2006-09-11,6,O.C. fluido BTZ,"711,26","166,84","64,66","479,76","-10,29"
2006-09-11,8,O.C. denso BTZ,"324,64","31,39",0,"293,25","-12,32"
2006-09-18,1,Benzina,"1.251,56",564,"208,59","478,97","-19,78"
2006-09-18,2,Gasolio auto,"1.158,4",413,"193,07","552,33","-19,2"
2006-09-18,5,GPL,"649,82","156,62","108,3","384,9","-0,56"
2006-09-18,3,Gasolio riscaldamento,"1.104,26","403,21","184,04","517,01","-28,68"
2006-09-18,6,O.C. fluido BTZ,"695,31","166,84","63,21","465,26","-15,95"
2006-09-18,8,O.C. denso BTZ,"310,24","31,39",0,"278,85","-14,4"
2006-09-25,1,Benzina,"1.231,52",564,"205,25","462,27","-20,04"
2006-09-25,2,Gasolio auto,"1.128,68",413,"188,11","527,57","-29,72"
2006-09-25,5,GPL,"649,64","156,62","108,27","384,75","-0,18"
2006-09-25,3,Gasolio riscaldamento,"1.086,5","403,21","181,08","502,21","-17,76"
2006-09-25,6,O.C. fluido BTZ,"684,49","166,84","62,23","455,42","-10,82"
2006-09-25,8,O.C. denso BTZ,"293,27","31,39",0,"261,88","-16,97"
2006-10-02,1,Benzina,"1.230,16",564,"205,03","461,13","-1,36"
2006-10-02,2,Gasolio auto,"1.127,14",413,"187,86","526,28","-1,54"
2006-10-02,5,GPL,649,"156,62","108,17","384,21","-0,64"
2006-10-02,3,Gasolio riscaldamento,"1.090,28","403,21","181,71","505,36","3,78"
2006-10-02,6,O.C. fluido BTZ,"671,52","166,84","61,05","443,63","-12,97"
2006-10-02,8,O.C. denso BTZ,"295,72","31,39",0,"264,33","2,45"
2006-10-09,1,Benzina,"1.220,03",564,"203,34","452,69","-10,13"
2006-10-09,2,Gasolio auto,"1.116,96",416,"186,16","514,8","-10,18"
2006-10-09,5,GPL,"609,37","125,27","101,56","382,54","-39,63"
2006-10-09,3,Gasolio riscaldamento,"1.085,99","403,21",181,"501,78","-4,29"
2006-10-09,6,O.C. fluido BTZ,"666,31","166,84","60,57","438,9","-5,21"
2006-10-09,8,O.C. denso BTZ,"291,81","31,39",0,"260,42","-3,91"
2006-10-16,1,Benzina,"1.219,79",564,"203,3","452,49","-0,24"
2006-10-16,2,Gasolio auto,"1.116,96",416,"186,16","514,8",0
2006-10-16,5,GPL,"609,37","125,27","101,56","382,54",0
2006-10-16,3,Gasolio riscaldamento,"1.085,72","403,21","180,95","501,56","-0,27"
2006-10-16,6,O.C. fluido BTZ,"670,4","166,84","60,95","442,61","4,09"
2006-10-16,8,O.C. denso BTZ,"302,45","31,39",0,"271,06","10,64"
2006-10-23,1,Benzina,"1.219,79",564,"203,3","452,49",0
2006-10-23,2,Gasolio auto,"1.116,96",416,"186,16","514,8",0
2006-10-23,5,GPL,"609,37","125,27","101,56","382,54",0
2006-10-23,3,Gasolio riscaldamento,"1.083,68","403,21","180,61","499,86","-2,04"
2006-10-23,6,O.C. fluido BTZ,"668,57","166,84","60,78","440,95","-1,83"
2006-10-23,8,O.C. denso BTZ,"297,68","31,39",0,"266,29","-4,77"
2006-10-30,1,Benzina,"1.219,79",564,"203,3","452,49",0
2006-10-30,2,Gasolio auto,"1.117,02",416,"186,17","514,85","0,06"
2006-10-30,5,GPL,"609,37","125,27","101,56","382,54",0
2006-10-30,3,Gasolio riscaldamento,"1.089,03","403,21","181,5","504,32","5,35"
2006-10-30,6,O.C. fluido BTZ,"666,37","166,84","60,58","438,95","-2,2"
2006-10-30,8,O.C. denso BTZ,"297,49","31,39",0,"266,1","-0,19"
2006-11-06,1,Benzina,"1.220,03",564,"203,34","452,69","0,24"
2006-11-06,2,Gasolio auto,"1.116,81",416,"186,13","514,68","-0,21"
2006-11-06,5,GPL,"609,37","125,27","101,56","382,54",0
2006-11-06,3,Gasolio riscaldamento,"1.072,37","403,21","178,73","490,43","-16,66"
2006-11-06,6,O.C. fluido BTZ,"659,66","166,84","59,97","432,85","-6,71"
2006-11-06,8,O.C. denso BTZ,"295,17","31,39",0,"263,78","-2,32"
2006-11-13,1,Benzina,"1.219,93",564,"203,32","452,61","-0,1"
2006-11-13,2,Gasolio auto,"1.116,14",416,"186,02","514,12","-0,67"
2006-11-13,5,GPL,"609,37","125,27","101,56","382,54",0
2006-11-13,3,Gasolio riscaldamento,"1.081,6","403,21","180,27","498,12","9,23"
2006-11-13,6,O.C. fluido BTZ,"660,14","166,84","60,01","433,29","0,48"
2006-11-13,8,O.C. denso BTZ,"295,53","31,39",0,"264,14","0,36"
2006-11-20,1,Benzina,"1.218,78",564,"203,13","451,65","-1,15"
2006-11-20,2,Gasolio auto,"1.113,76",416,"185,63","512,13","-2,38"
2006-11-20,5,GPL,"609,37","125,27","101,56","382,54",0
2006-11-20,3,Gasolio riscaldamento,"1.081,52","403,21","180,25","498,06","-0,08"
2006-11-20,6,O.C. fluido BTZ,"658,85","166,84","59,9","432,11","-1,29"
2006-11-20,8,O.C. denso BTZ,"291,95","31,39",0,"260,56","-3,58"
2006-11-27,1,Benzina,"1.218,89",564,"203,15","451,74","0,11"
2006-11-27,2,Gasolio auto,"1.113,87",416,"185,64","512,23","0,11"
2006-11-27,5,GPL,"609,37","125,27","101,56","382,54",0
2006-11-27,3,Gasolio riscaldamento,"1.075,81","403,21","179,3","493,3","-5,71"
2006-11-27,6,O.C. fluido BTZ,"652,55","166,84","59,32","426,39","-6,3"
2006-11-27,8,O.C. denso BTZ,"285,5","31,39",0,"254,11","-6,45"
2006-12-04,1,Benzina,"1.219,22",564,"203,2","452,02","0,33"
2006-12-04,2,Gasolio auto,"1.113,87",416,"185,64","512,23",0
2006-12-04,5,GPL,"609,37","125,27","101,56","382,54",0
2006-12-04,3,Gasolio riscaldamento,"1.089,8","403,21","181,63","504,96","13,99"
2006-12-04,6,O.C. fluido BTZ,"660,89","166,84","60,08","433,97","8,34"
2006-12-04,8,O.C. denso BTZ,"287,4","31,39",0,"256,01","1,9"
2006-12-11,1,Benzina,"1.219,22",564,"203,2","452,02",0
2006-12-11,2,Gasolio auto,"1.113,87",416,"185,64","512,23",0
2006-12-11,5,GPL,"609,37","125,27","101,56","382,54",0
2006-12-11,3,Gasolio riscaldamento,"1.080,3","403,21","180,05","497,04","-9,5"
2006-12-11,6,O.C. fluido BTZ,"654,06","166,84","59,46","427,76","-6,83"
2006-12-11,8,O.C. denso BTZ,"281,48","31,39",0,"250,09","-5,92"
2006-12-18,1,Benzina,"1.219,22",564,"203,2","452,02",0
2006-12-18,2,Gasolio auto,"1.113,87",416,"185,64","512,23",0
2006-12-18,5,GPL,"609,37","125,27","101,56","382,54",0
2006-12-18,3,Gasolio riscaldamento,"1.082,01","403,21","180,33","498,47","1,71"
2006-12-18,6,O.C. fluido BTZ,"650,82","166,84","59,17","424,81","-3,24"
2006-12-18,8,O.C. denso BTZ,"284,68","31,39",0,"253,29","3,2"
2007-01-08,1,Benzina,"1.218,68",564,"203,11","451,57","-0,54"
2007-01-08,2,Gasolio auto,"1.114,29",416,"185,71","512,58","0,42"
2007-01-08,5,GPL,"609,37","125,27","101,56","382,54",0
2007-01-08,3,Gasolio riscaldamento,"1.055,18","403,21","175,86","476,11","-26,83"
2007-01-08,6,O.C. fluido BTZ,"641,55","166,84","58,32","416,39","-9,27"
2007-01-08,8,O.C. denso BTZ,"276,74","31,39",0,"245,35","-7,94"
2007-01-15,1,Benzina,"1.207,69",564,"201,28","442,41","-10,99"
2007-01-15,2,Gasolio auto,"1.098,03",416,183,"499,03","-16,26"
2007-01-15,5,GPL,"609,37","125,27","101,56","382,54",0
2007-01-15,3,Gasolio riscaldamento,"1.045,66","403,21","174,28","468,17","-9,52"
2007-01-15,6,O.C. fluido BTZ,"641,31","166,84","58,3","416,17","-0,24"
2007-01-15,8,O.C. denso BTZ,"275,78","31,39",0,"244,39","-0,96"
2007-01-22,1,Benzina,"1.198,79",564,"199,8","434,99","-8,9"
2007-01-22,2,Gasolio auto,"1.079,86",416,"179,98","483,88","-18,17"
2007-01-22,5,GPL,"609,37","125,27","101,56","382,54",0
2007-01-22,3,Gasolio riscaldamento,"1.033,35","403,21","172,22","457,92","-12,31"
2007-01-22,6,O.C. fluido BTZ,"625,85","166,84","56,9","402,11","-15,46"
2007-01-22,8,O.C. denso BTZ,"263,36","31,39",0,"231,97","-12,42"
2007-01-29,1,Benzina,"1.198,22",564,"199,7","434,52","-0,57"
2007-01-29,2,Gasolio auto,"1.079,72",416,"179,95","483,77","-0,14"
2007-01-29,5,GPL,"609,37","125,27","101,56","382,54",0
2007-01-29,3,Gasolio riscaldamento,"1.046,83","403,21","174,47","469,15","13,48"
2007-01-29,6,O.C. fluido BTZ,"644,62","166,84","58,6","419,18","18,77"
2007-01-29,8,O.C. denso BTZ,"271,59","31,39",0,"240,2","8,23"
2007-02-05,1,Benzina,"1.198,59",564,"199,76","434,83","0,37"
2007-02-05,2,Gasolio auto,"1.079,34",416,"179,89","483,45","-0,38"
2007-02-05,5,GPL,"609,37","125,27","101,56","382,54",0
2007-02-05,3,Gasolio riscaldamento,"1.054,47","403,21","175,74","475,52","7,64"
2007-02-05,6,O.C. fluido BTZ,"645,12","166,84","58,65","419,63","0,5"
2007-02-05,8,O.C. denso BTZ,"279,43","31,39",0,"248,04","7,84"
2007-02-12,1,Benzina,"1.200,79",564,"200,13","436,66","2,2"
2007-02-12,2,Gasolio auto,"1.081,68",416,"180,28","485,4","2,34"
2007-02-12,5,GPL,"609,37","125,27","101,56","382,54",0
2007-02-12,3,Gasolio riscaldamento,"1.056,87","403,21","176,14","477,52","2,4"
2007-02-12,6,O.C. fluido BTZ,"651,39","166,84","59,22","425,33","6,27"
2007-02-12,8,O.C. denso BTZ,"290,97","31,39",0,"259,58","11,54"
2007-02-19,1,Benzina,"1.201,46",564,"200,24","437,22","0,67"
2007-02-19,2,Gasolio auto,"1.082,07",416,"180,34","485,73","0,39"
2007-02-19,5,GPL,"609,37","125,27","101,56","382,54",0
2007-02-19,3,Gasolio riscaldamento,"1.049,86","403,21","174,98","471,67","-7,01"
2007-02-19,6,O.C. fluido BTZ,"644,86","166,84","58,62","419,4","-6,53"
2007-02-19,8,O.C. denso BTZ,"281,07","31,39",0,"249,68","-9,9"
2007-02-26,1,Benzina,"1.221,66",564,"203,61","454,05","20,2"
2007-02-26,2,Gasolio auto,"1.097,83",416,"182,97","498,86","15,76"
2007-02-26,5,GPL,"609,37","125,27","101,56","382,54",0
2007-02-26,3,Gasolio riscaldamento,"1.060,79","403,21","176,8","480,78","10,93"
2007-02-26,6,O.C. fluido BTZ,"653,13","166,84","59,38","426,91","8,27"
2007-02-26,8,O.C. denso BTZ,"289,13","31,39",0,"257,74","8,06"
2007-03-05,1,Benzina,"1.231,49",564,"205,25","462,24","9,83"
2007-03-05,2,Gasolio auto,"1.099,76",416,"183,29","500,47","1,93"
2007-03-05,5,GPL,"609,37","125,27","101,56","382,54",0
2007-03-05,3,Gasolio riscaldamento,"1.064,91","403,21","177,48","484,22","4,12"
2007-03-05,6,O.C. fluido BTZ,"653,55","166,84","59,41","427,3","0,42"
2007-03-05,8,O.C. denso BTZ,"297,1","31,39",0,"265,71","7,97"
2007-03-12,1,Benzina,"1.241,27",564,"206,88","470,39","9,78"
2007-03-12,2,Gasolio auto,"1.108,92",416,"184,82","508,1","9,16"
2007-03-12,5,GPL,"609,37","125,27","101,56","382,54",0
2007-03-12,3,Gasolio riscaldamento,"1.068,24","403,21","178,04","486,99","3,33"
2007-03-12,6,O.C. fluido BTZ,"656,85","166,84","59,71","430,3","3,3"
2007-03-12,8,O.C. denso BTZ,"298,1","31,39",0,"266,71",1
2007-03-19,1,Benzina,"1.240,75",564,"206,79","469,96","-0,52"
2007-03-19,2,Gasolio auto,"1.108,92",416,"184,82","508,1",0
2007-03-19,5,GPL,"609,37","125,27","101,56","382,54",0
2007-03-19,3,Gasolio riscaldamento,"1.065,63","403,21","177,6","484,82","-2,61"
2007-03-19,6,O.C. fluido BTZ,"649,98","166,84","59,09","424,05","-6,87"
2007-03-19,8,O.C. denso BTZ,"294,33","31,39",0,"262,94","-3,77"
2007-03-26,1,Benzina,"1.240,43",564,"206,74","469,69","-0,32"
2007-03-26,2,Gasolio auto,"1.108,45",416,"184,74","507,71","-0,47"
2007-03-26,5,GPL,"609,37","125,27","101,56","382,54",0
2007-03-26,3,Gasolio riscaldamento,"1.067,03","403,21","177,84","485,98","1,4"
